country,id,year,imports,exports
Thailand,THA,2005,118143.177,110162.5597
Cambodia,KHM,2005,2545.162787,3019.965504
Laos,LAO,2005,1270.320273,726.5068637
Vietnam,VNM,2005,36761.1,32447.1
Malaysia,MYS,2005,113609.3305,140979.5799
Singapore,SGP,2005,200197.2394,229446.865
Brunei,BRN,2005,1647.521009,5618.720258
Philippines,PHL,2005,47414.74808,41221.23507
Indonesia,IDN,2005,57700.88265,85659.26597
East Timor,TLS,2005,,
Australia,AUS,2005,130949.4529,105059.1083
Papua New Guinea,PNG,2005,2018.002474,5236.188859
New Zealand,NZL,2005,26133.14493,21765.81055
Vanuatu,VUT,2005,267.8712124,227.4156968
Solomon Islands,SLB,2005,207.6818622,209.1940189
Kiribati,KIR,2005,,6.559399948
Tuvalu,TUV,2005,,5.200326308
Fiji,FJI,2005,1450.548816,869.4031688
Tonga,TON,2005,127.7770615,19.24319266
Nauru,NRU,2005,,23.41724874
Marshall Islands,MHL,2005,,
Palau,PLW,2005,,
Federated States of Micronesia,FSM,2005,,
Samoa,WSM,2005,641.00619,233.0744
