year,importer1,importer2,flow1,flow2
2009,United States of America,Canada,228375.59,180398.45
2009,United States of America,Bahamas,844.90002,2700.8301
2009,United States of America,Cuba,0,586.73999
2009,United States of America,Haiti,566,870.76001
2009,United States of America,Dominican Republic,3420.7,5541.0244
2009,United States of America,Jamaica,501,1895.5757
2009,United States of America,Trinidad and Tobago,5623.7998,2188.1201
2009,United States of America,Barbados,33.900002,444.95001
2009,United States of America,Dominica,2.9000001,84.370003
2009,United States of America,Grenada,6.0999999,65.230003
2009,United States of America,St. Lucia,19.1,149.60001
2009,United States of America,St. Vincent and the Grenadines,1.2,85.139999
2009,United States of America,Antigua & Barbuda,9.5,157
2009,United States of America,St. Kitts and Nevis,56.599998,177.10001
2009,United States of America,Mexico,178334.91,123677.21
2009,United States of America,Belize,108.1,278.07999
2009,United States of America,Guatemala,3379.1001,4242.2427
2009,United States of America,Honduras,3489.7,2052.0227
2009,United States of America,El Salvador,1881.1,2615.5425
2009,United States of America,Nicaragua,1672.6,692.52393
2009,United States of America,Costa Rica,5803.2998,4801.4644
2009,United States of America,Panama,322,2231.2126
2009,United States of America,Colombia,11875.3,9505.791
2009,United States of America,Venezuela,28785.301,10099.774
2009,United States of America,Guyana,179,286.66
2009,United States of America,Suriname,148.3,141.85251
2009,United States of America,Ecuador,5610.2998,3857.8884
2009,United States of America,Peru,4412.2002,4785.6587
2009,United States of America,Brazil,21017.699,22340.502
2009,United States of America,Bolivia,522.5,603.97217
2009,United States of America,Paraguay,63.900002,296.3887
2009,United States of America,Chile,6620.2998,7963.4116
2009,United States of America,Argentina,4133.3999,5164.3115
2009,United States of America,Uruguay,254.3,818.84003
2009,United States of America,United Kingdom,48315,40138.398
2009,United States of America,Ireland,28187.699,10480.514
2009,United States of America,Netherlands,16589.5,34383.398
2009,United States of America,Belgium,14025.7,20437.631
2009,United States of America,Luxembourg,456.79999,556.67102
2009,United States of America,France,34670.801,26515.709
2009,United States of America,Monaco,-9,-9
2009,United States of America,Liechtenstein,-9,-9
2009,United States of America,Switzerland,16397,8982.9932
2009,United States of America,Spain,8192.0996,9295.624
2009,United States of America,Andorra,-9,-9
2009,United States of America,Portugal,1629.3,1206.1678
2009,United States of America,Germany,72640.602,39020.711
2009,United States of America,Poland,2143.3,2113.5376
2009,United States of America,Austria,6512.2002,2277.4221
2009,United States of America,Hungary,2267.6001,1228.1604
2009,United States of America,Czech Republic,1978.3,1184.0729
2009,United States of America,Slovakia,641.29999,321.8598
2009,United States of America,Italy,27280.1,13186.358
2009,United States of America,San Marino,-9,-9
2009,United States of America,Malta,223.2,109.1729
2009,United States of America,Albania,15.8,64.576012
2009,United States of America,Montenegro,16.700001,24.534634
2009,United States of America,Macedonia,46.299999,111.29373
2009,United States of America,Croatia,261.5,542.229
2009,United States of America,Yugoslavia,-9,-9
2009,United States of America,Bosnia and Herzegovina,26.200001,23.32
2009,United States of America,Kosovo,0.30000001,5
2009,United States of America,Slovenia,400.5,453.90561
2009,United States of America,Greece,887.70001,1915.915
2009,United States of America,Cyprus,53.5,118.1071
2009,United States of America,Bulgaria,240.89999,197.5367
2009,United States of America,Moldova,8.8000002,44.982498
2009,United States of America,Romania,772.20001,714.17188
2009,United States of America,Russia,18994.199,8645.4365
2009,United States of America,Estonia,168.89999,128.59959
2009,United States of America,Latvia,151.8,81.042999
2009,United States of America,Lithuania,619.59998,203.4276
2009,United States of America,Ukraine,513.79999,1289.3347
2009,United States of America,Belarus,596.09998,431.55069
2009,United States of America,Armenia,79.099998,121.10596
2009,United States of America,Georgia,71.699997,223.72517
2009,United States of America,Azerbaijan,2027.8,260.56091
2009,United States of America,Finland,4134.6001,1308.9384
2009,United States of America,Sweden,8405.7998,4547.2759
2009,United States of America,Norway,5890.2998,4076.8347
2009,United States of America,Denmark,5699.3999,2682.3003
2009,United States of America,Iceland,189.7,250.04723
2009,United States of America,Cape Verde,-9,-9
2009,United States of America,Sao Tome and Principe,0.2,4.4000001
2009,United States of America,Guinea-Bissau,0,1.76
2009,United States of America,Equatorial Guinea,2587,336.60001
2009,United States of America,Gambia,1.3,37.18
2009,United States of America,Mali,3.7,40.48
