year,importer1,id1,importer2,id2,flow1,flow2
1993,United States of America,USA,Canada,CAN,113617.3,96534.789
1993,United States of America,USA,Bahamas,BHS,375.20001,774.51001
1993,United States of America,USA,Cuba,CUB,0,2.6400001
1993,United States of America,USA,Haiti,HTI,161.8,243.42999
1993,United States of America,USA,Dominican Republic,DOM,2757.5,1187.3716
1993,United States of America,USA,Jamaica,JAM,766.40002,1224.08
1993,United States of America,USA,Trinidad and Tobago,TTO,872.79999,545.78473
1993,United States of America,USA,Barbados,BRB,35.099998,219.42599
1993,United States of America,USA,Dominica,DMA,5.9000001,34.900372
1993,United States of America,USA,Grenada,GRD,8.6999998,44.099888
1993,United States of America,USA,St. Lucia,LCA,33.099998,121.85423
1993,United States of America,USA,St. Vincent and the Grenadines,VCT,4.9000001,49.778477
1993,United States of America,USA,Antigua & Barbuda,ATG,16.299999,72.900002
1993,United States of America,USA,St. Kitts and Nevis,KNA,24.9,61.490002
1993,United States of America,USA,Mexico,MEX,40744.898,51196.379
1993,United States of America,USA,Belize,BLZ,57.400002,159.95799
1993,United States of America,USA,Guatemala,GTM,1301.1,1199.0713
1993,United States of America,USA,Honduras,HND,984.90002,588.29999
1993,United States of America,USA,El Salvador,SLV,512.79999,855.49902
1993,United States of America,USA,Nicaragua,NIC,136,197.7
1993,United States of America,USA,Costa Rica,CRI,1672.6,1483.9347
1993,United States of America,USA,Panama,PAN,305.79999,805.08746
1993,United States of America,USA,Colombia,COL,3270.3,3488.9221
1993,United States of America,USA,Venezuela,VEN,8707.4004,5915.436
1993,United States of America,USA,Guyana,GUY,109.4,134.86
1993,United States of America,USA,Suriname,SUR,61.299999,419.76843
1993,United States of America,USA,Ecuador,ECU,1562.9,810.16199
1993,United States of America,USA,Peru,PER,800.09998,1327.1281
1993,United States of America,USA,Brazil,BRA,8021.3999,7280.9419
1993,United States of America,USA,Bolivia,BOL,196.39999,261.86649
1993,United States of America,USA,Paraguay,PRY,53.900002,232.9547
1993,United States of America,USA,Chile,CHL,1701.7,2477.4341
1993,United States of America,USA,Argentina,ARG,1297.5,3858.5991
1993,United States of America,USA,Uruguay,URY,277.70001,225.05901
1993,United States of America,USA,United Kingdom,GBR,22392.301,24641.75
1993,United States of America,USA,Ireland,IRL,2544.8999,3744.0911
1993,United States of America,USA,Netherlands,NLD,5722.7998,9898.5762
1993,United States of America,USA,Belgium,BEL,5240.6968,5649.1611
1993,United States of America,USA,Luxembourg,LUX,358.3031,386.22949
1993,United States of America,USA,France,FRA,15694,17606.385
1993,United States of America,USA,Monaco,MCO,-9,-9
1993,United States of America,USA,Liechtenstein,LIE,-9,-9
1993,United States of America,USA,Switzerland,CHE,6187,3927.3406
1993,United States of America,USA,Spain,ESP,3204.8,5624.9229
1993,United States of America,USA,Andorra,AND,-9,-9
1993,United States of America,USA,Portugal,PRT,830.70001,765.04895
1993,United States of America,USA,Germany,DEU,29461.6,24235.568
1993,United States of America,USA,Poland,POL,488,975.91699
1993,United States of America,USA,Austria,AUT,1467.4,2147.0701
1993,United States of America,USA,Hungary,HUN,426.39999,500.39999
1993,United States of America,USA,Czech Republic,CZE,293.39999,412.55524
1993,United States of America,USA,Slovakia,SVK,64.699997,122.90026
1993,United States of America,USA,Italy,ITA,13829.2,7873.6563
1993,United States of America,USA,San Marino,SMR,-9,-9
1993,United States of America,USA,Malta,MLT,105.7,190.09277
1993,United States of America,USA,Albania,ALB,8.1999998,1.4922229
1993,United States of America,USA,Macedonia,MKD,117.3,26.365
1993,United States of America,USA,Croatia,HRV,112.4,123.522
1993,United States of America,USA,Yugoslavia,YUG,-9,-9
1993,United States of America,USA,Bosnia and Herzegovina,BIH,8,16.719999
1993,United States of America,USA,Slovenia,SVN,242.89999,188.146
1993,United States of America,USA,Greece,GRC,373.60001,821.69397
1993,United States of America,USA,Cyprus,CYP,17,235.31119
1993,United States of America,USA,Bulgaria,BGR,171.89999,126.83
1993,United States of America,USA,Moldova,MDA,0.40000001,14.2
1993,United States of America,USA,Romania,ROU,76.099998,372.89999
1993,United States of America,USA,Russia,RUS,1846.7,2303.7
1993,United States of America,USA,Estonia,EST,21.299999,24.443117
1993,United States of America,USA,Latvia,LVA,26.200001,12.474188
1993,United States of America,USA,Lithuania,LTU,18.1,62.48
1993,United States of America,USA,Ukraine,UKR,205.39999,343.42001
1993,United States of America,USA,Belarus,BLR,39,86.616997
1993,United States of America,USA,Armenia,ARM,0.80000001,26.9415
1993,United States of America,USA,Georgia,GEO,22.200001,2.6670001
1993,United States of America,USA,Azerbaijan,AZE,32.900002,12.2787
1993,United States of America,USA,Finland,FIN,1720.4,1307.7209
1993,United States of America,USA,Sweden,SWE,4690,3752.8511
1993,United States of America,USA,Norway,NOR,2017.7,1884.1708
1993,United States of America,USA,Denmark,DNK,1740.5,1417.1498
1993,United States of America,USA,Iceland,ISL,243,126.06951
1993,United States of America,USA,Cape Verde,CPV,-9,-9
1993,United States of America,USA,Sao Tome and Principe,STP,0.60000002,2.75
1993,United States of America,USA,Guinea-Bissau,GNB,0.2,1.76
1993,United States of America,USA,Equatorial Guinea,GNQ,4,3.6300001
1993,United States of America,USA,Gambia,GMB,9.3999996,11
1993,United States of America,USA,Mali,MLI,1.6,35.860001
1993,United States of America,USA,Senegal,SEN,8.3999996,58.795418
1993,United States of America,USA,Benin,BEN,17,18.233412
1993,United States of America,USA,Mauritania,MRT,7.0999999,21.120001
1993,United States of America,USA,Niger,NER,6.0999999,13.628213
1993,United States of America,USA,Ivory Coast,CIV,199.3,106.6516
1993,United States of America,USA,Guinea,GIN,148,65.449997
1993,United States of America,USA,Burkina Faso,BFA,0.40000001,19.378136
1993,United States of America,USA,Liberia,LBR,3.0999999,22.219999
1993,United States of America,USA,Sierra Leone,SLE,52.200001,22.879999
1993,United States of America,USA,Ghana,GHA,218.60001,235.84
1993,United States of America,USA,Togo,TGO,3.7,13.75
1993,United States of America,USA,Cameroon,CMR,110.8,62.956787
1993,United States of America,USA,Nigeria,NGA,5609,980.09998
1993,United States of America,USA,Gabon,GAB,1008.6,53.02
1993,United States of America,USA,Central African Republic,CAF,1,1.6516417
1993,United States of America,USA,Chad,TCD,0.30000001,8.5799999
1993,United States of America,USA,Congo,COG,541.40002,30.134642
1993,United States of America,USA,Democratic Republic of the Congo,COD,251.10001,38.720001
1993,United States of America,USA,Uganda,UGA,11.2,22.879999
1993,United States of America,USA,Kenya,KEN,100.5,101.17071
1993,United States of America,USA,Tanzania,TZA,12.9,36.189999
1993,United States of America,USA,Burundi,BDI,2.8,4.1024795
1993,United States of America,USA,Rwanda,RWA,4,7.8099999
1993,United States of America,USA,Somalia,SOM,0.2,33.549999
1993,United States of America,USA,Djibouti,DJI,0,14.52
1993,United States of America,USA,Ethiopia,ETH,23.6,73.251999
1993,United States of America,USA,Eritrea,ERI,0,0.89999998
1993,United States of America,USA,Angola,AGO,2237.6001,185.46001
1993,United States of America,USA,Mozambique,MOZ,8.3999996,31.799999
1993,United States of America,USA,Zambia,ZMB,41.400002,19.522835
1993,United States of America,USA,Zimbabwe,ZWE,122.5,161.83459
1993,United States of America,USA,Malawi,MWI,66.5,17.379999
1993,United States of America,USA,South Africa,ZAF,1929.1,2196.7
1993,United States of America,USA,Namibia,NAM,22.700001,19.700001
1993,United States of America,USA,Lesotho,LSO,58.099998,3.8
1993,United States of America,USA,Botswana,BWA,8.6000004,24.700001
1993,United States of America,USA,Swaziland,SWZ,23.4,2.5
1993,United States of America,USA,Madagascar,MDG,44.599998,28.319832
1993,United States of America,USA,Comoros,COM,9.6000004,0.22
1993,United States of America,USA,Mauritius,MUS,210.7,39.60783
1993,United States of America,USA,Seychelles,SYC,4.5999999,18.411539
1993,United States of America,USA,Morocco,MAR,201.10001,692.24597
1993,United States of America,USA,Algeria,DZA,1710.8,1311.454
1993,United States of America,USA,Tunisia,TUN,43.400002,358.2645
1993,United States of America,USA,Libya,LBY,0,0.22
1993,United States of America,USA,Sudan,SDN,12.3,57.75
1993,United States of America,USA,Iran,IRN,0.1,823.70001
1993,United States of America,USA,Turkey,TUR,1279.8,3350
1993,United States of America,USA,Iraq,IRQ,0,4.5100002
1993,United States of America,USA,Egypt,EGY,663.59998,1229.5768
1993,United States of America,USA,Syria,SYR,144.60001,266.60712
1993,United States of America,USA,Lebanon,LBN,27.9,414.26001
1993,United States of America,USA,Jordan,JOR,20.1,449.58032
1993,United States of America,USA,Israel,ISR,4527,3546.6001
1993,United States of America,USA,Saudi Arabia,SAU,8431.5996,5801.4805
1993,United States of America,USA,Yemen,YEM,110.4,270.77484
1993,United States of America,USA,Kuwait,KWT,2003.4,1109.79
1993,United States of America,USA,Bahrain,BHR,109.4,718.40997
1993,United States of America,USA,Qatar,QAT,72.400002,220.16484
1993,United States of America,USA,United Arab Emirates,ARE,774.5,1787
1993,United States of America,USA,Oman,OMN,304.79999,331.82959
1993,United States of America,USA,Afghanistan,AFG,2.8,10.34
1993,United States of America,USA,Turkmenistan,TKM,2.0999999,50.049999
1993,United States of America,USA,Tajikistan,TJK,18.700001,8.7327995
1993,United States of America,USA,Kyrgyzstan,KGZ,2.0999999,54.59
1993,United States of America,USA,Uzbekistan,UZB,7.1999998,80.629997
1993,United States of America,USA,Kazakhstan,KAZ,40.799999,74.470001
1993,United States of America,USA,China,CHN,33512.699,10632.839
1993,United States of America,USA,Mongolia,MNG,35.599998,17.219999
1993,United States of America,USA,Taiwan,TWN,26300.4,16249.8
1993,United States of America,USA,North Korea,PRK,0,2.2
1993,United States of America,USA,South Korea,KOR,17676.6,17952
1993,United States of America,USA,Japan,JPN,110417.7,55943.074
1993,United States of America,USA,India,IND,4794.1001,2170.6602
1993,United States of America,USA,Bhutan,BTN,0,0.2
1993,United States of America,USA,Pakistan,PAK,936.79999,879.17853
1993,United States of America,USA,Bangladesh,BGD,953,173.63339
1993,United States of America,USA,Myanmar,MMR,50.099998,13.64
1993,United States of America,USA,Sri Lanka,LKA,1076.7,131.27309
1993,United States of America,USA,Maldives,MDV,25.5,1.6631457
1993,United States of America,USA,Nepal,NPL,110.4,5.9400001
1993,United States of America,USA,Thailand,THA,8982.2002,5379.4443
