year,importer1,id1,importer2,id2,flow1,flow2
2002,United States of America,USA,Canada,CAN,213954,152969.23
2002,United States of America,USA,Bahamas,BHS,477.79999,1072.61
2002,United States of America,USA,Cuba,CUB,0.2,158.95
2002,United States of America,USA,Haiti,HTI,263.79999,227.29141
2002,United States of America,USA,Dominican Republic,DOM,4271.1001,5466.6279
2002,United States of America,USA,Jamaica,JAM,421.29999,1564.7888
2002,United States of America,USA,Trinidad and Tobago,TTO,2664.3,1242.4221
2002,United States of America,USA,Barbados,BRB,35.700001,440.11826
2002,United States of America,USA,Dominica,DMA,5.0999999,49.5
2002,United States of America,USA,Grenada,GRD,7.3000002,62.259998
2002,United States of America,USA,St. Lucia,LCA,20.200001,107.69
2002,United States of America,USA,St. Vincent and the Grenadines,VCT,16.700001,73.181313
2002,United States of America,USA,Antigua & Barbuda,ATG,3.8,81.599998
2002,United States of America,USA,St. Kitts and Nevis,KNA,50.900002,76.449997
2002,United States of America,USA,Mexico,MEX,136143.7,117212.4
2002,United States of America,USA,Belize,BLZ,83.699997,151.03
2002,United States of America,USA,Guatemala,GTM,2976.1001,3274.217
2002,United States of America,USA,Honduras,HND,3396.3,1337.3972
2002,United States of America,USA,El Salvador,SLV,2038.4,2590.874
2002,United States of America,USA,Nicaragua,NIC,706.90002,476.43253
2002,United States of America,USA,Costa Rica,CRI,3339.3,1595.4941
2002,United States of America,USA,Panama,PAN,320.60001,1042.6422
2002,United States of America,USA,Colombia,COL,5935.7998,3923.5122
2002,United States of America,USA,Venezuela,VEN,15828.4,4299.3872
2002,United States of America,USA,Guyana,GUY,133.8,141.13
2002,United States of America,USA,Suriname,SUR,139.60001,49.718731
2002,United States of America,USA,Ecuador,ECU,2390.8999,1376.1542
2002,United States of America,USA,Peru,PER,2076.7,2197.8884
2002,United States of America,USA,Brazil,BRA,16721.9,11482.075
2002,United States of America,USA,Bolivia,BOL,166.7,310.03149
2002,United States of America,USA,Paraguay,PRY,48.299999,85.412979
2002,United States of America,USA,Chile,CHL,4350.2002,2527.8
2002,United States of America,USA,Argentina,ARG,3432,1804.3501
2002,United States of America,USA,Uruguay,URY,203,230.45
2002,United States of America,USA,United Kingdom,GBR,41824.898,39899.316
2002,United States of America,USA,Ireland,IRL,22485.1,7889.0498
2002,United States of America,USA,Netherlands,NLD,10307.8,19811.92
2002,United States of America,USA,Belgium,BEL,10067.1,12606.13
2002,United States of America,USA,Luxembourg,LUX,317.10001,512.93762
2002,United States of America,USA,France,FRA,29030.801,22277.193
2002,United States of America,USA,Monaco,MCO,-9,-9
2002,United States of America,USA,Liechtenstein,LIE,-9,-9
2002,United States of America,USA,Switzerland,CHE,9785,6137.1011
2002,United States of America,USA,Spain,ESP,6063.1001,5653.3281
2002,United States of America,USA,Andorra,AND,-9,-9
2002,United States of America,USA,Portugal,PRT,1739.7,833.62061
2002,United States of America,USA,Germany,DEU,63884,37802.746
2002,United States of America,USA,Poland,POL,1171.5,1817.5612
2002,United States of America,USA,Austria,AUT,3938.7,2718.8474
2002,United States of America,USA,Hungary,HUN,2692.6001,1373.1949
2002,United States of America,USA,Czech Republic,CZE,1293.2,1458.5236
2002,United States of America,USA,Slovakia,SVK,271,387.27423
2002,United States of America,USA,Italy,ITA,25418.6,11819.104
2002,United States of America,USA,San Marino,SMR,-9,-9
2002,United States of America,USA,Malta,MLT,314.39999,265.92068
2002,United States of America,USA,Albania,ALB,6.3000002,25.621916
